timestamp,soil_vwc_percent
2026-05-24 00:09:35.320,73.12
2026-05-24 00:09:40.320,73.22
2026-05-24 00:09:45.322,73.3
2026-05-24 00:09:50.322,73.12
2026-05-24 00:09:55.323,73.22
2026-05-24 00:10:00.324,73.12
2026-05-24 00:10:05.324,73.12
2026-05-24 00:10:10.325,73.22
2026-05-24 00:10:15.326,73.12
2026-05-24 00:10:20.327,73.12
2026-05-24 00:10:25.327,73.12
2026-05-24 00:10:30.333,73.12
2026-05-24 00:10:35.334,73.22
2026-05-24 00:10:40.336,73.22
2026-05-24 00:10:45.336,73.02
2026-05-24 00:10:50.337,73.22
2026-05-24 00:10:55.337,73.22
2026-05-24 00:11:00.338,73.22
2026-05-24 00:11:05.338,73.39
2026-05-24 00:11:10.340,73.22
2026-05-24 00:11:15.340,73.12
2026-05-24 00:11:20.341,73.12
2026-05-24 00:11:25.342,73.12
2026-05-24 00:11:30.342,73.12
2026-05-24 00:11:35.343,73.22
2026-05-24 00:11:40.344,73.02
2026-05-24 00:11:45.345,73.22
2026-05-24 00:11:50.345,73.39
2026-05-24 00:11:55.346,73.02
2026-05-24 00:12:00.346,73.22
2026-05-24 00:12:05.348,73.12
2026-05-24 00:12:10.349,73.12
2026-05-24 00:12:15.349,73.12
2026-05-24 00:12:20.350,73.22
2026-05-24 00:12:25.350,73.22
2026-05-24 00:12:30.351,73.12
2026-05-24 00:12:35.352,73.22
2026-05-24 00:12:40.353,73.22
2026-05-24 00:12:45.354,73.3
2026-05-24 00:12:50.354,73.3
2026-05-24 00:12:55.355,73.22
2026-05-24 00:13:00.355,73.22
2026-05-24 00:13:05.357,73.02
2026-05-24 00:13:10.357,73.12
2026-05-24 00:13:15.358,73.02
2026-05-24 00:13:20.358,73.02
2026-05-24 00:13:25.359,73.12
2026-05-24 00:13:30.360,73.12
2026-05-24 00:13:35.361,73.02
2026-05-24 00:13:40.362,73.22
2026-05-24 00:13:45.362,73.12
2026-05-24 00:13:50.363,73.02
2026-05-24 00:13:55.363,73.22
2026-05-24 00:14:00.365,73.12
2026-05-24 00:14:05.366,73.12
2026-05-24 00:14:10.366,73.12
2026-05-24 00:14:15.367,73.12
2026-05-24 00:14:20.367,73.12
2026-05-24 00:14:25.368,73.12
2026-05-24 00:14:30.369,73.12
2026-05-24 00:14:35.370,73.02
2026-05-24 00:14:40.370,73.12
2026-05-24 00:14:45.371,73.22
2026-05-24 00:14:50.372,73.02
2026-05-24 00:14:55.372,73.3
2026-05-24 00:15:00.374,73.12
2026-05-24 00:15:05.374,73.12
2026-05-24 00:15:10.375,73.22
2026-05-24 00:15:15.375,73.02
2026-05-24 00:15:20.376,73.12
2026-05-24 00:15:25.377,73.12
2026-05-24 00:15:30.378,73.02
2026-05-24 00:15:35.379,73.22
2026-05-24 00:15:40.379,73.12
2026-05-24 00:15:45.380,73.02
2026-05-24 00:15:50.380,73.12
2026-05-24 00:15:55.382,73.12
2026-05-24 00:16:00.382,73.02
2026-05-24 00:16:05.383,73.12
2026-05-24 00:16:10.383,73.22
2026-05-24 00:16:15.384,73.12
2026-05-24 00:16:20.385,73.22
2026-05-24 00:16:25.386,73.12
2026-05-24 00:16:30.387,73.22
2026-05-24 00:16:35.387,73.12
2026-05-24 00:16:40.388,73.12
2026-05-24 00:16:45.388,73.12
2026-05-24 00:16:50.389,73.12
2026-05-24 00:16:55.391,73.12
2026-05-24 00:17:00.391,73.12
2026-05-24 00:17:05.392,73.3
2026-05-24 00:17:10.392,73.22
2026-05-24 00:17:15.393,73.22
2026-05-24 00:17:20.394,73.22
2026-05-24 00:17:25.395,73.12
2026-05-24 00:17:30.395,73.22
2026-05-24 00:17:35.396,73.02
2026-05-24 00:17:40.396,73.22
2026-05-24 00:17:45.397,73.22
2026-05-24 00:17:50.399,73.12
2026-05-24 00:17:55.399,73.22
2026-05-24 00:18:00.400,73.3
2026-05-24 00:18:05.400,73.22
2026-05-24 00:18:10.401,73.12
2026-05-24 00:18:15.401,73.12
2026-05-24 00:18:20.403,73.39
2026-05-24 00:18:25.404,73.12
2026-05-24 00:18:30.404,73.22
2026-05-24 00:18:35.405,73.02
2026-05-24 00:18:40.414,73.12
2026-05-24 00:18:45.416,73.12
2026-05-24 00:18:50.416,73.22
2026-05-24 00:18:55.417,73.12
2026-05-24 00:19:00.417,73.22
2026-05-24 00:19:05.418,73.12
2026-05-24 00:19:10.418,73.02
2026-05-24 00:19:15.420,73.12
2026-05-24 00:19:20.420,73.22
2026-05-24 00:19:25.421,73.12
2026-05-24 00:19:30.422,73.02
2026-05-24 00:19:35.422,73.12
2026-05-24 00:19:40.423,73.22
2026-05-24 00:19:45.424,73.22
2026-05-24 00:19:50.429,73.22
2026-05-24 00:19:55.429,73.12
2026-05-24 00:20:00.430,73.02
2026-05-24 00:20:05.430,73.02
2026-05-24 00:20:10.431,73.12
2026-05-24 00:20:15.432,73.22
2026-05-24 00:20:20.433,73.3
2026-05-24 00:20:25.434,73.22
2026-05-24 00:20:30.434,73.02
2026-05-24 00:20:35.435,73.12
2026-05-24 00:20:40.436,73.12
2026-05-24 00:20:45.437,73.12
2026-05-24 00:20:50.437,73.22
2026-05-24 00:20:55.438,73.12
2026-05-24 00:21:00.438,73.12
2026-05-24 00:21:05.439,73.12
2026-05-24 00:21:10.440,73.22
2026-05-24 00:21:15.441,73.02
2026-05-24 00:21:20.441,73.22
2026-05-24 00:21:25.442,73.22
2026-05-24 00:21:30.443,73.22
2026-05-24 00:21:35.443,73.12
2026-05-24 00:21:40.445,73.12
2026-05-24 00:21:45.445,73.12
2026-05-24 00:21:50.446,72.94
2026-05-24 00:21:55.446,73.22
2026-05-24 00:22:00.447,73.02
2026-05-24 00:22:05.449,73.22
2026-05-24 00:22:10.449,73.12
2026-05-24 00:22:15.450,73.22
2026-05-24 00:22:20.450,73.12
2026-05-24 00:22:25.451,73.12
2026-05-24 00:22:30.451,73.39
2026-05-24 00:22:35.453,73.12
2026-05-24 00:22:40.453,73.22
2026-05-24 00:22:45.454,73.12
2026-05-24 00:22:50.455,73.12
2026-05-24 00:22:55.455,73.22
2026-05-24 00:23:00.456,73.12
2026-05-24 00:23:05.457,73.22
2026-05-24 00:23:10.458,73.22
2026-05-24 00:23:15.458,73.12
2026-05-24 00:23:20.459,73.12
2026-05-24 00:23:25.460,73.12
2026-05-24 00:23:30.460,73.12
2026-05-24 00:23:35.462,73.22
2026-05-24 00:23:40.462,73.3
2026-05-24 00:23:45.463,73.3
2026-05-24 00:23:50.463,73.12
2026-05-24 00:23:55.464,73.22
2026-05-24 00:24:00.465,73.39
2026-05-24 00:24:05.466,73.22
2026-05-24 00:24:10.467,73.12
2026-05-24 00:24:15.467,73.22
2026-05-24 00:24:20.468,73.12
2026-05-24 00:24:25.468,73.12
2026-05-24 00:24:30.470,73.22
2026-05-24 00:24:35.470,73.12
2026-05-24 00:24:40.471,73.12
2026-05-24 00:24:45.471,73.12
2026-05-24 00:24:50.472,73.22
2026-05-24 00:24:55.473,73.12
2026-05-24 00:25:00.474,73.12
2026-05-24 00:25:05.475,73.22
2026-05-24 00:25:10.475,73.22
2026-05-24 00:25:15.476,73.22
2026-05-24 00:25:20.476,73.12
2026-05-24 00:25:25.478,73.12
2026-05-24 00:25:30.478,73.12
2026-05-24 00:25:35.479,73.12
2026-05-24 00:25:40.479,73.12
2026-05-24 00:25:45.480,73.22
2026-05-24 00:25:50.481,73.12
2026-05-24 00:25:55.482,73.22
2026-05-24 00:26:00.483,73.22
2026-05-24 00:26:05.483,73.02
2026-05-24 00:26:10.484,73.12
2026-05-24 00:26:15.484,73.12
2026-05-24 00:26:20.485,72.94
2026-05-24 00:26:25.487,73.12
2026-05-24 00:26:30.487,73.02
2026-05-24 00:26:35.488,73.02
2026-05-24 00:26:40.488,73.12
2026-05-24 00:26:45.489,73.22
2026-05-24 00:26:50.489,73.02
2026-05-24 00:26:55.491,73.12
2026-05-24 00:27:00.491,73.02
2026-05-24 00:27:05.492,73.12
2026-05-24 00:27:10.492,73.12
2026-05-24 00:27:15.493,73.22
2026-05-24 00:27:20.495,73.22
2026-05-24 00:27:25.495,73.12
2026-05-24 00:27:30.496,73.12
2026-05-24 00:27:35.496,73.22
2026-05-24 00:27:40.497,73.12
2026-05-24 00:27:45.497,73.12
2026-05-24 00:27:50.499,73.22
2026-05-24 00:27:55.504,73.12
2026-05-24 00:28:00.505,73.12
2026-05-24 00:28:05.505,73.12
2026-05-24 00:28:10.506,73.3
2026-05-24 00:28:15.506,73.3
2026-05-24 00:28:20.508,73.12
2026-05-24 00:28:25.508,73.22
2026-05-24 00:28:30.509,73.12
2026-05-24 00:28:35.509,73.12
2026-05-24 00:28:40.510,73.22
2026-05-24 00:28:45.512,73.12
2026-05-24 00:28:50.512,73.12
2026-05-24 00:28:55.513,73.12
2026-05-24 00:29:00.513,73.02
2026-05-24 00:29:05.514,73.12
2026-05-24 00:29:10.514,73.12
2026-05-24 00:29:15.516,73.22
2026-05-24 00:29:20.517,73.22
2026-05-24 00:29:25.517,73.12
2026-05-24 00:29:30.518,73.3
2026-05-24 00:29:35.518,73.02
2026-05-24 00:29:40.519,73.12
2026-05-24 00:29:45.520,73.12
2026-05-24 00:29:50.521,73.12
2026-05-24 00:29:55.521,73.22
2026-05-24 00:30:00.522,73.12
2026-05-24 00:30:05.523,73.22
2026-05-24 00:30:10.523,73.02
2026-05-24 00:30:15.525,73.22
2026-05-24 00:30:20.525,73.02
2026-05-24 00:30:25.526,73.22
2026-05-24 00:30:30.526,73.12
2026-05-24 00:30:35.527,73.39
2026-05-24 00:30:40.528,73.12
2026-05-24 00:30:45.529,73.12
2026-05-24 00:30:50.530,73.22
2026-05-24 00:30:55.530,73.22
2026-05-24 00:31:00.531,73.12
2026-05-24 00:31:05.531,73.12
2026-05-24 00:31:10.533,73.22
2026-05-24 00:31:15.533,73.02
2026-05-24 00:31:20.534,73.3
2026-05-24 00:31:25.534,73.12
2026-05-24 00:31:30.535,73.12
2026-05-24 00:31:35.536,73.12
2026-05-24 00:31:40.537,73.12
2026-05-24 00:31:45.538,73.02
2026-05-24 00:31:50.538,73.12
2026-05-24 00:31:55.539,73.12
2026-05-24 00:32:00.539,73.22
2026-05-24 00:32:05.541,73.12
2026-05-24 00:32:10.541,73.12
2026-05-24 00:32:15.542,73.12
2026-05-24 00:32:20.543,73.22
2026-05-24 00:32:25.543,73.22
2026-05-24 00:32:30.544,73.02
2026-05-24 00:32:35.545,73.12
2026-05-24 00:32:40.546,73.12
2026-05-24 00:32:45.546,73.12
2026-05-24 00:32:50.547,73.12
2026-05-24 00:32:55.547,73.22
2026-05-24 00:33:00.548,73.12
2026-05-24 00:33:05.550,73.22
2026-05-24 00:33:10.550,73.12
2026-05-24 00:33:15.551,73.12
2026-05-24 00:33:20.551,73.22
2026-05-24 00:33:25.552,73.12
2026-05-24 00:33:30.552,73.3
2026-05-24 00:33:35.554,73.22
2026-05-24 00:33:40.554,73.39
2026-05-24 00:33:45.555,73.02
2026-05-24 00:33:50.556,73.12
2026-05-24 00:33:55.556,73.39
2026-05-24 00:34:00.558,73.12
2026-05-24 00:34:05.558,73.22
2026-05-24 00:34:10.559,73.39
2026-05-24 00:34:15.559,73.22
2026-05-24 00:34:20.560,73.22
2026-05-24 00:34:25.561,73.12
2026-05-24 00:34:30.562,73.12
2026-05-24 00:34:35.563,73.12
2026-05-24 00:34:40.563,73.12
2026-05-24 00:34:45.564,73.02
2026-05-24 00:34:50.564,73.22
2026-05-24 00:34:55.565,73.22
2026-05-24 00:35:00.578,73.12
2026-05-24 00:35:05.578,73.12
2026-05-24 00:35:10.579,73.12
2026-05-24 00:35:15.579,73.22
2026-05-24 00:35:20.580,73.22
2026-05-24 00:35:25.581,73.22
2026-05-24 00:35:30.582,73.12
2026-05-24 00:35:35.583,73.02
2026-05-24 00:35:40.583,73.12
2026-05-24 00:35:45.584,73.12
2026-05-24 00:35:50.584,73.3
2026-05-24 00:35:55.586,73.12
2026-05-24 00:36:00.586,73.02
2026-05-24 00:36:05.606,73.12
2026-05-24 00:36:10.606,73.02
2026-05-24 00:36:15.607,73.12
2026-05-24 00:36:20.608,73.12
2026-05-24 00:36:25.609,73.12
2026-05-24 00:36:30.610,73.39
2026-05-24 00:36:35.610,73.22
2026-05-24 00:36:40.611,73.02
2026-05-24 00:36:45.612,73.3
2026-05-24 00:36:50.612,73.22
2026-05-24 00:36:55.614,73.02
2026-05-24 00:37:00.614,73.3
2026-05-24 00:37:05.615,73.12
2026-05-24 00:37:10.616,73.22
2026-05-24 00:37:15.616,73.3
2026-05-24 00:37:20.618,73.22
2026-05-24 00:37:25.618,73.02
2026-05-24 00:37:30.619,73.3
2026-05-24 00:37:35.620,73.22
2026-05-24 00:37:40.620,73.12
2026-05-24 00:37:45.621,73.3
2026-05-24 00:37:50.622,73.3
2026-05-24 00:37:55.623,73.02
2026-05-24 00:38:00.624,73.12
2026-05-24 00:38:05.624,73.02
2026-05-24 00:38:10.625,73.22
2026-05-24 00:38:15.625,73.12
2026-05-24 00:38:20.627,73.22
2026-05-24 00:38:25.628,73.12
2026-05-24 00:38:30.628,73.22
2026-05-24 00:38:35.629,73.12
2026-05-24 00:38:40.629,73.3
2026-05-24 00:38:45.631,73.12
2026-05-24 00:38:50.632,73.02
2026-05-24 00:38:55.632,73.22
2026-05-24 00:39:00.633,73.22
2026-05-24 00:39:05.633,73.12
2026-05-24 00:39:10.634,73.12
2026-05-24 00:39:15.636,73.22
2026-05-24 00:39:20.636,73.12
2026-05-24 00:39:25.637,73.12
2026-05-24 00:39:30.637,73.22
2026-05-24 00:39:35.638,73.22
2026-05-24 00:39:40.639,73.12
2026-05-24 00:39:45.640,73.12
2026-05-24 00:39:50.641,73.12
2026-05-24 00:39:55.641,73.22
2026-05-24 00:40:00.642,73.02
2026-05-24 00:40:05.643,73.39
2026-05-24 00:40:10.644,73.12
2026-05-24 00:40:15.645,73.22
2026-05-24 00:40:20.645,73.39
2026-05-24 00:40:25.646,73.12
2026-05-24 00:40:30.647,73.12
2026-05-24 00:40:35.647,73.12
2026-05-24 00:40:40.649,73.12
2026-05-24 00:40:45.649,73.12
2026-05-24 00:40:50.650,73.3
2026-05-24 00:40:55.651,73.02
2026-05-24 00:41:00.651,73.12
2026-05-24 00:41:05.652,73.12
2026-05-24 00:41:10.653,73.12
2026-05-24 00:41:15.654,73.22
2026-05-24 00:41:20.655,73.22
2026-05-24 00:41:25.655,73.12
2026-05-24 00:41:30.656,73.22
2026-05-24 00:41:35.656,73.22
2026-05-24 00:41:40.658,73.22
2026-05-24 00:41:45.659,73.22
2026-05-24 00:41:50.659,73.12
2026-05-24 00:41:55.660,73.12
2026-05-24 00:42:00.660,73.39
2026-05-24 00:42:05.662,73.22
2026-05-24 00:42:10.663,73.22
2026-05-24 00:42:15.663,73.22
2026-05-24 00:42:20.664,73.3
2026-05-24 00:42:25.664,73.12
2026-05-24 00:42:30.665,73.12
2026-05-24 00:42:35.667,73.22
2026-05-24 00:42:40.667,73.22
2026-05-24 00:42:45.668,73.22
2026-05-24 00:42:50.668,73.22
2026-05-24 00:42:55.669,73.3
2026-05-24 00:43:00.670,73.12
2026-05-24 00:43:05.671,73.12
2026-05-24 00:43:10.687,73.22
2026-05-24 00:43:15.688,73.22
2026-05-24 00:43:20.688,73.22
2026-05-24 00:43:25.689,73.39
2026-05-24 00:43:30.690,73.22
2026-05-24 00:43:35.691,73.22
2026-05-24 00:43:40.692,73.12
2026-05-24 00:43:45.692,73.12
2026-05-24 00:43:50.693,73.12
2026-05-24 00:43:55.693,73.12
2026-05-24 00:44:00.695,73.39
2026-05-24 00:44:05.696,73.12
2026-05-24 00:44:10.696,73.12
2026-05-24 00:44:15.698,73.12
2026-05-24 00:44:20.698,73.22
2026-05-24 00:44:25.699,73.12
2026-05-24 00:44:30.701,73.22
2026-05-24 00:44:35.701,73.12
2026-05-24 00:44:40.702,73.22
2026-05-24 00:44:45.702,73.12
2026-05-24 00:44:50.703,73.12
2026-05-24 00:44:55.704,73.12
2026-05-24 00:45:00.705,73.22
2026-05-24 00:45:05.706,73.22
2026-05-24 00:45:10.707,73.3
2026-05-24 00:45:15.707,73.3
2026-05-24 00:45:20.708,73.22
2026-05-24 00:45:25.709,73.12
2026-05-24 00:45:30.710,73.02
2026-05-24 00:45:35.711,73.12
2026-05-24 00:45:40.711,73.39
2026-05-24 00:45:45.712,73.22
2026-05-24 00:45:50.712,73.12
2026-05-24 00:45:55.714,73.22
2026-05-24 00:46:00.715,73.12
2026-05-24 00:46:05.715,73.22
2026-05-24 00:46:10.716,73.12
2026-05-24 00:46:15.716,73.3
2026-05-24 00:46:20.717,73.22
2026-05-24 00:46:25.719,73.22
2026-05-24 00:46:30.719,73.3
2026-05-24 00:46:35.720,73.12
2026-05-24 00:46:40.720,73.12
2026-05-24 00:46:45.721,73.22
2026-05-24 00:46:50.722,73.12
2026-05-24 00:46:55.723,73.12
2026-05-24 00:47:00.724,73.39
2026-05-24 00:47:05.724,73.22
2026-05-24 00:47:10.725,73.12
2026-05-24 00:47:15.725,73.22
2026-05-24 00:47:20.727,73.12
2026-05-24 00:47:25.728,73.12
2026-05-24 00:47:30.728,73.39
2026-05-24 00:47:35.729,73.3
2026-05-24 00:47:40.729,73.22
2026-05-24 00:47:45.730,73.12
2026-05-24 00:47:50.732,73.22
2026-05-24 00:47:55.732,73.02
2026-05-24 00:48:00.733,73.22
2026-05-24 00:48:05.733,73.3
2026-05-24 00:48:10.734,73.3
2026-05-24 00:48:15.735,73.12
2026-05-24 00:48:20.736,73.22
2026-05-24 00:48:25.737,73.22
2026-05-24 00:48:30.737,73.22
2026-05-24 00:48:35.738,73.22
2026-05-24 00:48:40.739,73.22
2026-05-24 00:48:45.740,73.22
2026-05-24 00:48:50.741,73.22
2026-05-24 00:48:55.742,73.22
2026-05-24 00:49:00.742,73.12
2026-05-24 00:49:05.743,73.12
2026-05-24 00:49:10.743,73.22
2026-05-24 00:49:15.745,73.12
2026-05-24 00:49:20.746,73.12
2026-05-24 00:49:25.746,73.12
2026-05-24 00:49:30.747,73.12
2026-05-24 00:49:35.747,73.22
2026-05-24 00:49:40.748,73.22
2026-05-24 00:49:45.750,73.22
2026-05-24 00:49:50.750,73.22
2026-05-24 00:49:55.751,73.3
2026-05-24 00:50:00.751,73.12
2026-05-24 00:50:05.752,73.22
2026-05-24 00:50:10.754,73.02
2026-05-24 00:50:15.754,73.12
2026-05-24 00:50:20.755,73.12
2026-05-24 00:50:25.755,73.22
2026-05-24 00:50:30.756,73.12
2026-05-24 00:50:35.757,73.22
2026-05-24 00:50:40.758,73.22
2026-05-24 00:50:45.759,73.3
2026-05-24 00:50:50.759,72.94
2026-05-24 00:50:55.760,73.22
2026-05-24 00:51:00.761,73.02
2026-05-24 00:51:05.761,73.22
2026-05-24 00:51:10.763,73.02
2026-05-24 00:51:15.763,73.12
2026-05-24 00:51:20.764,73.12
2026-05-24 00:51:25.765,73.22
2026-05-24 00:51:30.765,73.02
2026-05-24 00:51:35.766,73.22
2026-05-24 00:51:40.767,73.02
2026-05-24 00:51:45.768,73.3
2026-05-24 00:51:50.769,73.12
2026-05-24 00:51:55.769,73.22
2026-05-24 00:52:00.770,73.02
2026-05-24 00:52:05.771,73.02
2026-05-24 00:52:10.772,73.12
2026-05-24 00:52:15.773,73.12
2026-05-24 00:52:20.773,73.12
2026-05-24 00:52:25.794,73.3
2026-05-24 00:52:30.794,73.12
2026-05-24 00:52:35.796,73.22
2026-05-24 00:52:40.797,73.22
2026-05-24 00:52:45.797,73.22
2026-05-24 00:52:50.798,73.3
2026-05-24 00:52:55.798,73.12
2026-05-24 00:53:00.799,73.22
2026-05-24 00:53:05.801,73.3
2026-05-24 00:53:10.801,73.3
2026-05-24 00:53:15.802,73.12
2026-05-24 00:53:20.802,73.3
2026-05-24 00:53:25.803,73.22
2026-05-24 00:53:30.805,73.12
2026-05-24 00:53:35.823,73.22
2026-05-24 00:53:40.823,73.22
2026-05-24 00:53:45.824,73.22
2026-05-24 00:53:50.824,72.94
2026-05-24 00:53:55.825,73.12
2026-05-24 00:54:00.827,73.22
2026-05-24 00:54:05.827,73.3
2026-05-24 00:54:10.828,73.22
2026-05-24 00:54:15.828,73.22
2026-05-24 00:54:20.829,73.3
2026-05-24 00:54:25.830,73.12
2026-05-24 00:54:30.831,73.12
2026-05-24 00:54:35.832,73.3
2026-05-24 00:54:40.832,73.12
2026-05-24 00:54:45.833,73.12
2026-05-24 00:54:50.833,73.22
2026-05-24 00:54:55.834,73.12
2026-05-24 00:55:00.836,73.02
2026-05-24 00:55:05.836,73.22
2026-05-24 00:55:10.837,73.22
2026-05-24 00:55:15.837,73.12
2026-05-24 00:55:20.838,73.12
2026-05-24 00:55:25.840,73.3
2026-05-24 00:55:30.840,73.22
2026-05-24 00:55:35.841,73.39
2026-05-24 00:55:40.841,73.22
2026-05-24 00:55:45.842,73.22
2026-05-24 00:55:50.843,73.22
2026-05-24 00:55:55.844,73.22
2026-05-24 00:56:00.845,73.12
2026-05-24 00:56:05.845,73.3
2026-05-24 00:56:10.846,73.22
2026-05-24 00:56:15.847,73.22
2026-05-24 00:56:20.847,73.12
2026-05-24 00:56:25.849,73.22
2026-05-24 00:56:30.849,73.12
2026-05-24 00:56:35.850,73.12
2026-05-24 00:56:40.851,73.3
2026-05-24 00:56:45.851,73.12
2026-05-24 00:56:50.853,73.12
2026-05-24 00:56:55.853,73.22
2026-05-24 00:57:00.854,73.22
2026-05-24 00:57:05.855,73.22
2026-05-24 00:57:10.855,73.3
2026-05-24 00:57:15.856,73.22
2026-05-24 00:57:20.857,73.3
2026-05-24 00:57:25.858,73.3
2026-05-24 00:57:30.859,73.22
2026-05-24 00:57:35.859,73.12
2026-05-24 00:57:40.860,73.12
2026-05-24 00:57:45.860,73.22
2026-05-24 00:57:50.862,73.12
2026-05-24 00:57:55.863,73.22
2026-05-24 00:58:00.863,73.22
2026-05-24 00:58:05.864,73.12
2026-05-24 00:58:10.864,73.12
2026-05-24 00:58:15.865,73.12
2026-05-24 00:58:20.867,73.12
2026-05-24 00:58:25.867,73.22
2026-05-24 00:58:30.868,73.22
2026-05-24 00:58:35.868,73.12
2026-05-24 00:58:40.869,73.12
2026-05-24 00:58:45.871,73.12
2026-05-24 00:58:50.871,73.12
2026-05-24 00:58:55.872,73.02
2026-05-24 00:59:00.872,73.12
2026-05-24 00:59:05.873,73.12
2026-05-24 00:59:10.874,73.12
2026-05-24 00:59:15.875,73.12
2026-05-24 00:59:20.876,73.22
2026-05-24 00:59:25.876,73.22
2026-05-24 00:59:30.881,73.22
2026-05-24 00:59:35.882,73.22
2026-05-24 00:59:40.882,73.12
2026-05-24 00:59:45.884,73.12
2026-05-24 00:59:50.884,73.22
2026-05-24 00:59:55.885,73.12
2026-05-24 01:00:00.886,73.12
2026-05-24 01:00:05.886,73.12
2026-05-24 01:00:10.888,73.39
2026-05-24 01:00:15.888,73.12
2026-05-24 01:00:20.889,73.3
2026-05-24 01:00:25.890,73.12
2026-05-24 01:00:30.890,73.22
2026-05-24 01:00:35.917,73.02
2026-05-24 01:00:40.919,73.12
2026-05-24 01:00:45.919,73.22
2026-05-24 01:00:50.920,73.22
2026-05-24 01:00:55.920,73.02
2026-05-24 01:01:00.921,73.12
2026-05-24 01:01:05.922,73.12
2026-05-24 01:01:10.923,73.22
